seed,method,variant,r2,mse,ev,spearman,hr_frac,target
4,rl,counts_only,0.034665066333022784,3.809111959889517,-0.33562047577696563,0.14376098354599778,0.1571044921875,pc_cons
4,rl,counts_plus_lr,0.29257742227293104,2.160709016006804,0.24114871438960273,0.6875457875457874,0.1571044921875,pc_cons
4,rl,countsall_plus_lr,0.29257742227293104,2.160709016006804,0.24114871438960273,0.6875457875457874,0.1571044921875,pc_cons
4,lr_only,lr_only,0.2601152533555632,2.5827976649637314,0.09547554582160422,0.7129578754578754,0.0,pc_cons
4,no_dropping,counts_only,0.05809612677754662,0.40482058213284705,-0.29235859195511527,0.23874069990449373,1.0,log_pc_cons
4,no_dropping,counts_plus_lr,0.49078322314369854,0.1667165630679985,0.47157814292432654,0.7398351648351648,1.0,log_pc_cons
4,no_dropping,countsall_plus_lr,0.49078322314369854,0.1667165630679985,0.47157814292432654,0.7398351648351648,1.0,log_pc_cons
4,fixed_center,counts_only,0.017153764554339156,0.3739168258918559,-0.11128785789485973,0.14852212228047254,0.15625,log_pc_cons
4,fixed_center,counts_plus_lr,0.4593294589449574,0.17539999242079296,0.4571509326784756,0.7219322344322343,0.15625,log_pc_cons
4,fixed_center,countsall_plus_lr,0.4593294589449574,0.17539999242079296,0.4571509326784756,0.7219322344322343,0.15625,log_pc_cons
4,random,counts_only,0.040269297995735184,0.36336648765442797,-0.06269566707031027,0.16543736287433608,0.15625,log_pc_cons
4,random,counts_plus_lr,0.4696083086913136,0.17224511920678265,0.46749655182444805,0.7247710622710621,0.15625,log_pc_cons
4,random,countsall_plus_lr,0.4696083086913136,0.17224511920678265,0.46749655182444805,0.7247710622710621,0.15625,log_pc_cons
4,stochastic,counts_only,0.038866230461171096,0.3467465924740576,0.011732018363659669,0.14264660925366374,0.15625,log_pc_cons
4,stochastic,counts_plus_lr,0.45768940125115687,0.17602903646024776,0.4559485999093731,0.7309523809523809,0.15625,log_pc_cons
4,stochastic,countsall_plus_lr,0.45768940125115687,0.17602903646024776,0.4559485999093731,0.7309523809523809,0.15625,log_pc_cons
4,green_tiles,counts_only,0.02641447578536145,0.3883892934713004,-0.1083415982373317,0.0754609740532407,0.15625,log_pc_cons
4,green_tiles,counts_plus_lr,0.4901267878145068,0.16648976913337685,0.48942733857280396,0.7349816849816849,0.15625,log_pc_cons
4,green_tiles,countsall_plus_lr,0.4901267878145068,0.16648976913337685,0.48942733857280396,0.7349816849816849,0.15625,log_pc_cons
4,counts_pred,counts_only,0.00015944866253558506,0.4007887604421203,-0.16805465348057513,0.008914457658937995,0.15625,log_pc_cons
4,counts_pred,counts_plus_lr,0.47118246860892526,0.1726144500024267,0.4669030696378007,0.7304945054945055,0.15625,log_pc_cons
4,counts_pred,countsall_plus_lr,0.47118246860892526,0.1726144500024267,0.4669030696378007,0.7304945054945055,0.15625,log_pc_cons
4,rl,counts_only,0.1000501322615524,0.31781737944067573,0.046585856433432826,0.32227963209171284,0.1571044921875,log_pc_cons
4,rl,counts_plus_lr,0.4699623255779469,0.17466425306177227,0.45502589273706295,0.7395604395604394,0.1571044921875,log_pc_cons
4,rl,countsall_plus_lr,0.4699623255779469,0.17466425306177227,0.45502589273706295,0.7395604395604394,0.1571044921875,log_pc_cons
4,lr_only,lr_only,0.4980046736091481,0.16446499899246902,0.48139374588343353,0.7633241758241757,0.0,log_pc_cons
4,rl_matched,counts_only,0.02097619546757277,5.583461190516173,-0.9555375857451711,0.3956700433601227,0.1571044921875,pc_cons
4,rl_matched,counts_plus_lr,0.28070686549869917,2.3259554309277717,0.1818634901389049,0.7041208791208791,0.1571044921875,pc_cons
4,rl_matched,countsall_plus_lr,0.28070686549869917,2.3259554309277717,0.1818634901389049,0.7041208791208791,0.1571044921875,pc_cons
4,rl_matched,counts_only,0.07924062370082584,0.376930964063262,-0.19967783782824244,0.38218129188193667,0.1571044921875,log_pc_cons
4,rl_matched,counts_plus_lr,0.4764889791784022,0.1730420285591003,0.4569823681685067,0.7581043956043955,0.1571044921875,log_pc_cons
4,rl_matched,countsall_plus_lr,0.4764889791784022,0.1730420285591003,0.4569823681685067,0.7581043956043955,0.1571044921875,log_pc_cons
5,no_dropping,counts_only,0.08241166313175703,3.935710591283553,-0.4672210281493967,0.14369612330281542,1.0,pc_cons
5,no_dropping,counts_plus_lr,0.2996955770069845,2.151535743201777,0.18890763507303554,0.39793956043956036,1.0,pc_cons
5,no_dropping,countsall_plus_lr,0.2996955770069845,2.151535743201777,0.18890763507303554,0.39793956043956036,1.0,pc_cons
5,fixed_center,counts_only,0.044488348512447165,2.6017594190880953,0.03575281557822996,0.02535751386538265,0.15234375,pc_cons
5,fixed_center,counts_plus_lr,0.2679617344470547,2.2061256266011813,0.15732606757722745,0.43841575091575097,0.15234375,pc_cons
5,fixed_center,countsall_plus_lr,0.2679617344470547,2.2061256266011813,0.15732606757722745,0.43841575091575097,0.15234375,pc_cons
5,random,counts_only,0.04263723267422955,2.671198238057131,0.03990122129943152,0.23801261511883026,0.15234375,pc_cons
5,random,counts_plus_lr,0.2627364999734719,2.19281106520892,0.1603830608907869,0.4619505494505494,0.15234375,pc_cons
5,random,countsall_plus_lr,0.2627364999734719,2.19281106520892,0.1603830608907869,0.4619505494505494,0.15234375,pc_cons
5,stochastic,counts_only,0.20489471280013524,2.2007095614498895,0.16601295666595017,0.08335826727129382,0.15234375,pc_cons
5,stochastic,counts_plus_lr,0.26974871608355566,2.1822723181048405,0.16543834590118134,0.44207875457875456,0.15234375,pc_cons
5,stochastic,countsall_plus_lr,0.26974871608355566,2.1822723181048405,0.16543834590118134,0.44207875457875456,0.15234375,pc_cons
5,green_tiles,counts_only,0.09385424767542146,2.4650517209306626,0.08511930072329688,0.17270279519321785,0.15234375,pc_cons
5,green_tiles,counts_plus_lr,0.26595467051660254,2.191219846508837,0.16143065572716087,0.41932234432234433,0.15234375,pc_cons
5,green_tiles,countsall_plus_lr,0.26595467051660254,2.191219846508837,0.16143065572716087,0.41932234432234433,0.15234375,pc_cons
5,counts_pred,counts_only,0.00011082923413100991,3.8086113631070466,-0.45803202510931884,0.03320568286104422,0.15234375,pc_cons
5,counts_pred,counts_plus_lr,0.2531308129171394,2.242119620928275,0.14239009930219615,0.41373626373626365,0.15234375,pc_cons
5,counts_pred,countsall_plus_lr,0.2531308129171394,2.242119620928275,0.14239009930219615,0.41373626373626365,0.15234375,pc_cons
5,rl,counts_only,0.07766739456547084,2.710589371959793,-0.04307049795570905,0.08437657249811324,0.152099609375,pc_cons
5,rl,counts_plus_lr,0.2656855519152696,2.25188498815779,0.1409089592635192,0.44903846153846155,0.152099609375,pc_cons
5,rl,countsall_plus_lr,0.2656855519152696,2.25188498815779,0.1409089592635192,0.44903846153846155,0.152099609375,pc_cons
5,lr_only,lr_only,0.19550238306017498,2.5717847035979005,0.020124889890267617,0.42765567765567764,0.0,pc_cons
5,no_dropping,counts_only,0.07580660007151867,0.3533195016342254,-0.38546447230092995,0.16333913430530111,1.0,log_pc_cons
5,no_dropping,counts_plus_lr,0.24329956462066865,0.23121007977888824,0.09145533785266124,0.4362179487179486,1.0,log_pc_cons
5,no_dropping,countsall_plus_lr,0.24329956462066865,0.23121007977888824,0.09145533785266124,0.4362179487179486,1.0,log_pc_cons
5,fixed_center,counts_only,0.05033648669084275,0.27337471480619924,0.0014887228405243702,0.0549412800416624,0.15234375,log_pc_cons
5,fixed_center,counts_plus_lr,0.26607914565897306,0.2123856257746553,0.1695347500021328,0.4654304029304029,0.15234375,log_pc_cons
5,fixed_center,countsall_plus_lr,0.26607914565897306,0.2123856257746553,0.1695347500021328,0.4654304029304029,0.15234375,log_pc_cons
5,random,counts_only,0.05506157238307936,0.28694031047270663,0.006689926958181269,0.2498145140355849,0.15234375,log_pc_cons
5,random,counts_plus_lr,0.2598987431555003,0.21234326815390409,0.1702896754822555,0.465018315018315,0.15234375,log_pc_cons
5,random,countsall_plus_lr,0.2598987431555003,0.21234326815390409,0.1702896754822555,0.465018315018315,0.15234375,log_pc_cons
5,stochastic,counts_only,0.12814521875115717,0.2515397420471469,0.06936859976391618,0.08043991726401872,0.15234375,log_pc_cons
5,stochastic,counts_plus_lr,0.26287180305187346,0.21184090161554117,0.17212190140478623,0.4604395604395604,0.15234375,log_pc_cons
5,stochastic,countsall_plus_lr,0.26287180305187346,0.21184090161554117,0.17212190140478623,0.4604395604395604,0.15234375,log_pc_cons
5,green_tiles,counts_only,0.06826475996371194,0.28718237662038393,-0.026935549925573232,0.19263445670468082,0.15234375,log_pc_cons
5,green_tiles,counts_plus_lr,0.2551666278212715,0.2155882385255647,0.15665910424934637,0.4557692307692307,0.15234375,log_pc_cons
5,green_tiles,countsall_plus_lr,0.2551666278212715,0.2155882385255647,0.15665910424934637,0.4557692307692307,0.15234375,log_pc_cons
5,counts_pred,counts_only,0.005007399557846107,0.31848804580017825,-0.19584209483482096,0.07405303289052502,0.15234375,log_pc_cons
5,counts_pred,counts_plus_lr,0.2436597053808032,0.22091036135883743,0.13557685425420085,0.4489468864468864,0.15234375,log_pc_cons
5,counts_pred,countsall_plus_lr,0.2436597053808032,0.22091036135883743,0.13557685425420085,0.4489468864468864,0.15234375,log_pc_cons
5,rl,counts_only,0.07861674874293655,0.2766476419002432,-0.07883593591564564,0.13073679813970976,0.152099609375,log_pc_cons
5,rl,counts_plus_lr,0.26500450352483645,0.2193116147027649,0.13962187854812713,0.46579670329670314,0.152099609375,log_pc_cons
5,rl,countsall_plus_lr,0.26500450352483645,0.2193116147027649,0.13962187854812713,0.46579670329670314,0.152099609375,log_pc_cons
5,lr_only,lr_only,0.23432026385139113,0.24560770094644455,0.037406116060672456,0.45384615384615373,0.0,log_pc_cons
5,rl_matched,counts_only,0.016853523049113625,3.6362976710708406,-0.39168308315160894,0.11486949756375237,0.152099609375,pc_cons
5,rl_matched,counts_plus_lr,0.20680217692739816,2.358196390866252,0.0953092001457696,0.3442765567765567,0.152099609375,pc_cons
5,rl_matched,countsall_plus_lr,0.20680217692739816,2.358196390866252,0.0953092001457696,0.3442765567765567,0.152099609375,pc_cons
5,rl_matched,counts_only,0.030330566782421665,0.35677092544966416,-0.40269620461863687,0.12511009025582306,0.152099609375,log_pc_cons
5,rl_matched,counts_plus_lr,0.24466813535854787,0.22438273648848578,0.1191951829942185,0.44391025641025633,0.152099609375,log_pc_cons
5,rl_matched,countsall_plus_lr,0.24466813535854787,0.22438273648848578,0.1191951829942185,0.44391025641025633,0.152099609375,log_pc_cons
6,no_dropping,counts_only,0.16264588749206968,3.110314912276725,0.11284923076216846,0.3727133282597317,1.0,pc_cons
6,no_dropping,counts_plus_lr,0.41130479274870974,2.339853941257265,0.34650488593180284,0.5487179487179487,1.0,pc_cons
6,no_dropping,countsall_plus_lr,0.41130479274870974,2.339853941257265,0.34650488593180284,0.5487179487179487,1.0,pc_cons
6,fixed_center,counts_only,3.063643518316662e-05,4.094255680989593,-0.11644636639224926,-0.035274632345836394,0.1953125,pc_cons
6,fixed_center,counts_plus_lr,0.43417349473428013,2.0252612508657877,0.42500947229098174,0.4959706959706959,0.1953125,pc_cons
6,fixed_center,countsall_plus_lr,0.43417349473428013,2.0252612508657877,0.42500947229098174,0.4959706959706959,0.1953125,pc_cons
6,random,counts_only,0.0037032345577832746,4.08687934759306,-0.10464476229141151,-0.0561613838813327,0.1953125,pc_cons
6,random,counts_plus_lr,0.446679559645475,1.9732850630558312,0.43819918592344054,0.4983974358974359,0.1953125,pc_cons
6,random,countsall_plus_lr,0.446679559645475,1.9732850630558312,0.43819918592344054,0.4983974358974359,0.1953125,pc_cons
6,stochastic,counts_only,0.002384992988503906,4.231577120706766,-0.15776676415106294,-0.116616097208577,0.1953125,pc_cons
6,stochastic,counts_plus_lr,0.42447007729775416,2.0795837064805864,0.40945521047937283,0.5035714285714286,0.1953125,pc_cons
6,stochastic,countsall_plus_lr,0.42447007729775416,2.0795837064805864,0.40945521047937283,0.5035714285714286,0.1953125,pc_cons
6,green_tiles,counts_only,0.01066534872101646,3.856005565974341,-0.07477966231827149,-0.06908974733888969,0.1953125,pc_cons
6,green_tiles,counts_plus_lr,0.397383072809753,2.2426206068942913,0.3631023820500676,0.48791208791208784,0.1953125,pc_cons
6,green_tiles,countsall_plus_lr,0.397383072809753,2.2426206068942913,0.3631023820500676,0.48791208791208784,0.1953125,pc_cons
6,counts_pred,counts_only,0.0356451229683089,3.695839033168825,-0.037626836483270365,0.20219377288512755,0.1953125,pc_cons
6,counts_pred,counts_plus_lr,0.4064262438624938,2.1719561448089677,0.3834641040808533,0.5052655677655677,0.1953125,pc_cons
6,counts_pred,countsall_plus_lr,0.4064262438624938,2.1719561448089677,0.3834641040808533,0.5052655677655677,0.1953125,pc_cons
6,rl,counts_only,0.043728785808096415,4.342528515095779,-0.23852677771249153,0.020020837018833188,0.19451904296875,pc_cons
6,rl,counts_plus_lr,0.38464817688309094,2.3277041352960985,0.33989140111822547,0.4888736263736263,0.19451904296875,pc_cons
6,rl,countsall_plus_lr,0.38464817688309094,2.3277041352960985,0.33989140111822547,0.4888736263736263,0.19451904296875,pc_cons
6,lr_only,lr_only,0.4506997752542832,2.1348665768202197,0.4149996604814743,0.5627289377289376,0.0,pc_cons
6,no_dropping,counts_only,0.18263832313490164,0.28736622075906615,0.1586533899201743,0.43558893366192514,1.0,log_pc_cons
6,no_dropping,counts_plus_lr,0.35772149698214734,0.2399444666700216,0.29526137661583574,0.48878205128205116,1.0,log_pc_cons
6,no_dropping,countsall_plus_lr,0.35772149698214734,0.2399444666700216,0.29526137661583574,0.48878205128205116,1.0,log_pc_cons
6,fixed_center,counts_only,0.001790928909445597,0.4271310138772384,-0.180921458613998,-0.08573127792203462,0.1953125,log_pc_cons
6,fixed_center,counts_plus_lr,0.3462960546232791,0.2342205516212613,0.31542280728353567,0.46286630036630033,0.1953125,log_pc_cons
6,fixed_center,countsall_plus_lr,0.3462960546232791,0.2342205516212613,0.31542280728353567,0.46286630036630033,0.1953125,log_pc_cons
6,random,counts_only,0.0023852146514389775,0.44342951094885225,-0.20067498278396556,-0.061816799291389356,0.1953125,log_pc_cons
6,random,counts_plus_lr,0.3352937169851969,0.2398170543954057,0.2981961450085441,0.4629120879120878,0.1953125,log_pc_cons
6,random,countsall_plus_lr,0.3352937169851969,0.2398170543954057,0.2981961450085441,0.4629120879120878,0.1953125,log_pc_cons
6,stochastic,counts_only,0.009263723799450025,0.44470364250501226,-0.23114849505629387,-0.032537277176014394,0.1953125,log_pc_cons
6,stochastic,counts_plus_lr,0.33575704761773023,0.23986126174219483,0.29783736963918095,0.4595238095238095,0.1953125,log_pc_cons
6,stochastic,countsall_plus_lr,0.33575704761773023,0.23986126174219483,0.29783736963918095,0.4595238095238095,0.1953125,log_pc_cons
6,green_tiles,counts_only,0.0013442130239683444,0.41388726277150917,-0.15726878114166531,-0.04990261845613243,0.1953125,log_pc_cons
6,green_tiles,counts_plus_lr,0.32167991940354823,0.24979989056918256,0.2681835704311021,0.4461996336996336,0.1953125,log_pc_cons
6,green_tiles,countsall_plus_lr,0.32167991940354823,0.24979989056918256,0.2681835704311021,0.4461996336996336,0.1953125,log_pc_cons
6,counts_pred,counts_only,0.0389119076937599,0.35657662133714285,-0.020035345104648883,0.23624040851222092,0.1953125,log_pc_cons
6,counts_pred,counts_plus_lr,0.3384295624406766,0.23796313302660743,0.3031367695726732,0.47568681318681316,0.1953125,log_pc_cons
6,counts_pred,countsall_plus_lr,0.3384295624406766,0.23796313302660743,0.3031367695726732,0.47568681318681316,0.1953125,log_pc_cons
6,rl,counts_only,0.061724088808215484,0.33710153882026306,0.014999012651543908,0.08951737350958903,0.19451904296875,log_pc_cons
6,rl,counts_plus_lr,0.33594035010467316,0.2454581861239465,0.28136967299594606,0.4545329670329669,0.19451904296875,log_pc_cons
6,rl,countsall_plus_lr,0.33594035010467316,0.2454581861239465,0.28136967299594606,0.4545329670329669,0.19451904296875,log_pc_cons
6,lr_only,lr_only,0.4198828878030967,0.21237130216176353,0.37637942928207213,0.5343406593406593,0.0,log_pc_cons
6,rl_matched,counts_only,0.09815980256815927,3.47745714389292,0.01502429218342971,0.20804261076091876,0.19451904296875,pc_cons
6,rl_matched,counts_plus_lr,0.4131638981585018,2.2981646626124332,0.35192660495382677,0.48195970695970686,0.19451904296875,pc_cons
6,rl_matched,countsall_plus_lr,0.4131638981585018,2.2981646626124332,0.35192660495382677,0.48195970695970686,0.19451904296875,pc_cons
6,rl_matched,counts_only,0.12201613207852757,0.3277383421516858,0.06783514129098889,0.2950897282341065,0.19451904296875,log_pc_cons
6,rl_matched,counts_plus_lr,0.3808419944191023,0.23127952030583615,0.32070379283239114,0.5043498168498168,0.19451904296875,log_pc_cons
6,rl_matched,countsall_plus_lr,0.3808419944191023,0.23127952030583615,0.32070379283239114,0.5043498168498168,0.19451904296875,log_pc_cons
